,pitch,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc40,mfcc41,mfcc42,mfcc43,mfcc44,mfcc45,mfcc46,mfcc47,mfcc48,mfcc49,mfcc50,mfcc51,mfcc52,mfcc53,mfcc54,mfcc55,mfcc56,mfcc57,mfcc58,mfcc59,mfcc60,mfcc61,mfcc62,mfcc63,mfcc64,mfcc65,mfcc66,mfcc67,mfcc68,mfcc69,mfcc70,mfcc71,mfcc72,mfcc73,mfcc74,mfcc75,mfcc76,mfcc77,mfcc78,mfcc79,mfcc80,mfcc81,mfcc82,mfcc83,mfcc84,mfcc85,mfcc86,mfcc87,mfcc88,mfcc89,mfcc90,mfcc91,mfcc92,mfcc93,mfcc94,mfcc95,mfcc96,mfcc97,mfcc98,mfcc99,mfcc100,mfcc101,mfcc102,mfcc103,mfcc104,mfcc105,mfcc106,mfcc107,mfcc108,mfcc109,mfcc110
0,222.22222222222223,-661.7089545551971,-602.9477028211239,-227.88896017506644,-201.2420678484565,-223.20990846607688,-296.3808014029099,-299.49235603429514,-292.1841566061949,-503.08585117033346,-625.2820712216272,-635.7208726610969,50.75211723709552,47.91009406916011,18.923031772967345,44.27051584489187,41.87013340331779,89.91021179567818,69.6704801704553,-50.40363430140511,4.351847623687398,83.01825906662171,83.3897064349809,18.694890847867004,12.986474128765867,-77.35289400220557,-85.61930481530126,-5.634372620163898,-6.214472872422918,-41.859919781754556,17.600751630514345,9.54295828082547,26.588791754075153,42.66351280270729,12.967095627894702,17.660502149330597,-15.758998134665676,-19.966438886536316,-53.715886378585154,-66.95413687957412,-23.030841585716598,-45.508974840133206,17.725517906461672,16.712675864492734,34.15821141026451,5.538725367810987,7.024001002253497,-28.96819897454185,-22.041366790291022,-33.60753069820282,-10.780675574029779,11.7619493248224,-13.653915270457437,7.100414211511634,5.791366408910415,21.099564753537837,5.750257757384841,30.150021606739582,21.496626644075697,5.622344420642812,18.71241542003661,3.824873370672118,8.193826772824135,20.255736364969138,22.63347543125679,11.464060188355276,18.183410068680566,12.927208160874159,-1.8758235606516132,-7.407921264870313,-8.64110955588381,-13.445957014444762,-9.817586657056715,26.50212629352965,-19.110659589558892,3.709436439418877,17.17098181579837,18.337985203817368,1.1359975738135681,10.870580654526915,-28.04651763971833,-17.1337897605546,-0.26702583684844167,5.947799365025643,-30.0163143857659,9.484205381544928,-2.9535426477994458,9.174007940528321,10.306219740520614,2.6635509549802405,10.338910438035283,-3.184695760397756,-9.319986602927884,-14.515056518231784,-26.262426714435854,2.333458495441403,-10.20608100973284,17.500173166086668,9.955554069166977,14.660847629814587,7.788611114558714,8.527555261498831,33.426965809725054,-8.462712189887139,-11.814146897845639,-12.932430300830475,2.615076391978029,3.5427346482551774,2.4218261376000174,11.239938359750038,18.609678376686198
